Folder	ConsManifesto2015	ConsManifesto2015_Rel_Freq	GreenManifesto2015	GreenManifesto2015_Rel_Freq	LabourManifesto2015	LabourManifesto2015_Rel_Freq	LibdemManifesto2015	LibdemManifesto2015_Rel_Freq	PlaidCymruManifesto2015	PlaidCymruManifesto2015_Rel_Freq	SNPManifesto2015	SNPManifesto2015_Rel_Freq	UKIPManifesto2015	UKIPManifesto2015_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
while	23 	0.08	31 	0.08	10 	0.06	27 	0.08	6 	0.03	7 	0.04	36 	0.14	140	0.08	7	20.68	0.13	0.14	
whilst	0	0.00	0	0.00	2 	0.01	0	0.00	3 	0.02	0	0.00	0	0.00	5	0.00	2	16.52	0.80	0.89	
whip	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
whipped	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
whips	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
whirring	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
whisky_industry	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
whistle-blowers	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
whistleblowers	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
white	1 	0.00	2 	0.01	0	0.00	1 	0.00	1 	0.01	0	0.00	1 	0.00	6	0.00	5	2.94	0.21	0.23	
whitefish	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
whitehall-funded	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
who	63 	0.21	71 	0.18	51 	0.29	62 	0.19	32 	0.18	18 	0.10	67 	0.26	364	0.20	7	22.06	0.09	0.10	
whoever	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
whole	9 	0.03	13 	0.03	2 	0.01	4 	0.01	4 	0.02	1 	0.01	3 	0.01	36	0.02	7	9.85	0.24	0.27	
whole-family	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
whole-government	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
whole-heartedly	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
whole-life	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
wholesale	0	0.00	3 	0.01	1 	0.01	0	0.00	0	0.00	4 	0.02	1 	0.00	9	0.00	4	14.28	0.47	0.52	
wholly	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	5	0.00	2	14.07	0.69	0.77	
whom	0	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	2 	0.01	6	0.00	3	9.92	0.54	0.60	
whose	1 	0.00	5 	0.01	1 	0.01	2 	0.01	2 	0.01	1 	0.01	4 	0.02	16	0.01	7	3.74	0.23	0.25	
